client_id,number_contacts,contact_duration,pdays,previous,previous_outcome,campaign_outcome,campaign_id
15783,2,353,999,0,not available,no,16136
15784,1,119,999,0,not available,no,15903
15785,1,79,999,0,not available,no,15864
15786,5,808,999,0,not available,no,16594
15787,1,553,999,0,not available,yes,16340
15788,1,507,999,0,not available,no,16295
15789,1,93,999,0,not available,no,15882
15790,1,245,999,0,not available,no,16035
15791,4,1080,999,0,not available,yes,16871
15792,1,339,999,0,not available,no,16131
15793,1,710,999,0,not available,yes,16503
15794,5,824,999,0,not available,no,16618
15795,2,333,999,0,not available,no,16128
15796,1,1212,999,0,not available,yes,17008
15797,1,240,999,0,not available,no,16037
15798,4,87,999,0,not available,no,15885
15799,1,1156,999,0,not available,no,16955
15800,2,761,999,0,not available,no,16561
15801,2,200,999,0,not available,no,16001
15802,2,471,999,0,not available,no,16273
15803,3,80,999,0,not available,no,15883
15804,3,137,999,0,not available,no,15941
15805,1,623,999,0,not available,no,16428
15806,4,881,999,0,not available,no,16687
15807,1,255,999,0,not available,no,16062
15808,5,251,999,0,not available,no,16059
15809,1,357,999,0,not available,no,16166
15810,4,891,999,0,not available,yes,16701
15811,3,228,999,0,not available,no,16039
15812,2,121,999,0,not available,no,15933
15813,2,200,999,0,not available,no,16013
15814,3,116,999,0,not available,no,15930
15815,1,157,999,0,not available,no,15972
15816,2,151,999,0,not available,no,15967
15817,3,333,999,0,not available,no,16150
15818,3,153,999,0,not available,no,15971
15819,1,81,999,0,not available,no,15900
15820,1,410,999,0,not available,no,16230
15821,1,56,999,0,not available,no,15877
15822,10,691,999,0,not available,yes,16513
15823,3,202,999,0,not available,no,16025
15824,1,125,999,0,not available,no,15949
15825,3,580,999,0,not available,no,16405
15826,1,178,999,0,not available,no,16004
15827,1,61,999,0,not available,no,15888
15828,4,742,999,0,not available,no,16570
15829,1,80,999,0,not available,no,15909
15830,1,1877,999,0,not available,yes,17707
15831,1,18,999,0,not available,no,15849
15832,1,167,999,0,not available,no,15999
15833,3,295,999,0,not available,no,16128
15834,1,181,999,0,not available,no,16015
15835,8,292,999,0,not available,no,16127
15836,1,171,999,0,not available,no,16007
15837,1,46,999,0,not available,no,15883
15838,2,578,999,0,not available,no,16416
15839,1,112,999,0,not available,no,15951
15840,1,299,999,0,not available,no,16139
15841,1,588,999,0,not available,no,16429
15842,5,145,999,0,not available,no,15987
15843,1,250,999,0,not available,no,16093
15844,7,149,999,0,not available,no,15993
15845,2,129,999,0,not available,no,15974
15846,3,208,999,0,not available,no,16054
15847,3,249,999,0,not available,no,16096
15848,2,292,999,0,not available,no,16140
15849,11,407,999,0,not available,no,16256
15850,1,222,999,0,not available,no,16072
15851,5,50,999,0,not available,no,15901
15852,1,250,999,0,not available,no,16102
15853,1,147,999,0,not available,no,16000
15854,1,100,999,0,not available,no,15954
15855,1,89,999,0,not available,no,15944
15856,3,107,999,0,not available,no,15963
15857,1,332,999,0,not available,no,16189
15858,3,132,999,0,not available,no,15990
15859,1,320,999,0,not available,no,16179
15860,9,71,999,0,not available,no,15931
15861,9,91,999,0,not available,no,15952
15862,2,149,999,0,not available,no,16011
15863,1,392,999,0,not available,no,16255
15864,1,210,999,0,not available,no,16074
15865,4,50,999,0,not available,no,15915
15866,4,857,999,0,not available,yes,16723
15867,9,68,999,0,not available,no,15935
15868,1,298,999,0,not available,no,16166
15869,1,213,999,0,not available,no,16082
15870,1,195,999,0,not available,no,16065
15871,1,260,999,0,not available,no,16131
15872,1,474,999,0,not available,no,16346
15873,2,231,999,0,not available,no,16104
15874,4,936,999,0,not available,no,16810
15875,3,690,999,0,not available,no,16565
15876,1,381,999,0,not available,no,16257
15877,1,1089,999,0,not available,no,16966
15878,1,312,999,0,not available,no,16190
15879,2,211,999,0,not available,no,16090
15880,1,147,999,0,not available,no,16027
15881,1,378,999,0,not available,no,16259
15882,2,60,999,0,not available,no,15942
15883,3,366,999,0,not available,no,16249
15884,9,71,999,0,not available,no,15955
15885,2,862,999,0,not available,no,16747
15886,5,71,999,0,not available,no,15957
15887,1,172,999,0,not available,no,16059
15888,1,291,999,0,not available,no,16179
15889,1,91,999,0,not available,no,15980
15890,8,1130,999,0,not available,yes,17020
15891,2,577,999,0,not available,yes,16468
15892,1,509,999,0,not available,no,16401
15893,1,256,999,0,not available,no,16149
15894,6,510,999,0,not available,no,16404
15895,2,1342,999,0,not available,yes,17237
15896,1,363,999,0,not available,no,16259
15897,1,522,999,0,not available,no,16419
15898,1,168,999,0,not available,no,16066
15899,1,306,999,0,not available,no,16205
15900,1,354,999,0,not available,no,16254
15901,3,106,999,0,not available,no,16007
15902,4,262,999,0,not available,no,16164
15903,1,87,999,0,not available,no,15990
15904,1,930,999,0,not available,no,16834
15905,9,342,999,0,not available,no,16247
15906,5,564,999,0,not available,no,16470
15907,3,157,999,0,not available,no,16064
15908,2,181,999,0,not available,no,16089
15909,5,418,999,0,not available,no,16327
15910,3,199,999,0,not available,no,16109
15911,2,251,999,0,not available,no,16162
15912,3,1002,999,0,not available,yes,16914
15913,5,833,999,0,not available,no,16746
15914,4,452,999,0,not available,no,16366
15915,3,274,999,0,not available,no,16189
15916,3,241,999,0,not available,no,16157
15917,2,564,999,0,not available,no,16481
15918,10,132,999,0,not available,no,16050
15919,2,250,999,0,not available,no,16169
15920,2,47,999,0,not available,no,15967
15921,2,313,999,0,not available,no,16234
15922,12,138,999,0,not available,no,16060
15923,3,338,999,0,not available,no,16261
15924,4,227,999,0,not available,no,16151
15925,11,985,999,0,not available,yes,16910
15926,3,236,999,0,not available,no,16162
15927,2,67,999,0,not available,no,15994
15928,2,162,999,0,not available,no,16090
15929,4,121,999,0,not available,no,16050
15930,15,929,999,0,not available,no,16859
15931,4,91,999,0,not available,no,16022
15932,4,59,999,0,not available,no,15991
15933,3,126,999,0,not available,no,16059
15934,3,769,999,0,not available,no,16703
15935,3,1360,999,0,not available,yes,17295
15936,5,90,999,0,not available,no,16026
15937,3,91,999,0,not available,no,16028
15938,5,1134,999,0,not available,yes,17072
15939,2,173,999,0,not available,no,16112
15940,4,86,999,0,not available,no,16026
15941,4,130,999,0,not available,no,16071
15942,2,83,999,0,not available,no,16025
15943,3,75,999,0,not available,no,16018
15944,2,208,999,0,not available,no,16152
15945,2,276,999,0,not available,no,16221
15946,3,106,999,0,not available,no,16052
15947,3,251,999,0,not available,no,16198
15948,2,482,999,0,not available,no,16430
15949,31,21,999,0,not available,no,15970
15950,2,240,999,0,not available,no,16190
15951,3,908,999,0,not available,yes,16859
15952,5,88,999,0,not available,no,16040
15953,4,150,999,0,not available,no,16103
15954,20,31,999,0,not available,no,15985
15955,7,185,999,0,not available,no,16140
15956,2,167,999,0,not available,no,16123
15957,2,105,999,0,not available,no,16062
15958,9,86,999,0,not available,no,16044
15959,3,34,999,0,not available,no,15993
15960,10,105,999,0,not available,no,16065
15961,3,322,999,0,not available,no,16283
15962,5,898,999,0,not available,no,16860
15963,2,549,999,0,not available,no,16512
15964,5,193,999,0,not available,no,16157
15965,3,177,999,0,not available,no,16142
15966,3,357,999,0,not available,no,16323
15967,2,419,999,0,not available,no,16386
15968,4,78,999,0,not available,no,16046
15969,2,595,999,0,not available,no,16564
15970,28,24,999,0,not available,no,15994
15971,5,147,999,0,not available,no,16118
15972,11,100,999,0,not available,no,16072
15973,2,145,999,0,not available,no,16118
15974,21,184,999,0,not available,no,16158
15975,2,111,999,0,not available,no,16086
15976,3,189,999,0,not available,no,16165
15977,7,314,999,0,not available,no,16291
15978,2,322,999,0,not available,no,16300
15979,3,54,999,0,not available,no,16033
15980,4,445,999,0,not available,no,16425
15981,3,98,999,0,not available,no,16079
15982,3,97,999,0,not available,no,16079
15983,3,722,999,0,not available,no,16705
15984,4,68,999,0,not available,no,16052
15985,2,166,999,0,not available,no,16151
15986,2,78,999,0,not available,no,16064
15987,3,126,999,0,not available,no,16113
15988,8,44,999,0,not available,no,16032
15989,9,70,999,0,not available,no,16059
15990,2,80,999,0,not available,no,16070
15991,3,159,999,0,not available,no,16150
15992,14,72,999,0,not available,no,16064
15993,4,125,999,0,not available,no,16118
15994,6,712,999,0,not available,yes,16706
15995,3,85,999,0,not available,no,16080
15996,20,156,999,0,not available,no,16152
15997,11,181,999,0,not available,no,16178
15998,3,383,999,0,not available,no,16381
15999,2,93,999,0,not available,no,16092
16000,5,40,999,0,not available,no,16040
16001,2,152,999,0,not available,no,16153
16002,3,87,999,0,not available,no,16089
16003,3,46,999,0,not available,no,16049
16004,7,17,999,0,not available,no,16021
16005,3,68,999,0,not available,no,16073
16006,3,261,999,0,not available,no,16267
16007,3,204,999,0,not available,no,16211
16008,7,102,999,0,not available,no,16110
16009,2,637,999,0,not available,no,16646
16010,1,95,999,0,not available,no,16105
16011,2,238,999,0,not available,no,16249
16012,3,420,999,0,not available,no,16432
16013,2,121,999,0,not available,no,16134
16014,3,75,999,0,not available,no,16089
16015,1,312,999,0,not available,no,16327
16016,2,29,999,0,not available,no,16045
16017,1,41,999,0,not available,no,16058
16018,2,1352,999,0,not available,yes,17370
16019,1,82,999,0,not available,no,16101
16020,3,438,999,0,not available,no,16458
16021,5,153,999,0,not available,no,16174
16022,3,139,999,0,not available,no,16161
16023,1,376,999,0,not available,no,16399
16024,1,135,999,0,not available,no,16159
16025,5,77,999,0,not available,no,16102
16026,8,211,999,0,not available,no,16237
16027,4,314,999,0,not available,no,16341
16028,5,278,999,0,not available,no,16306
16029,5,263,999,0,not available,no,16292
16030,3,344,999,0,not available,no,16374
16031,1,1077,999,0,not available,yes,17108
16032,1,152,999,0,not available,no,16184
16033,1,72,999,0,not available,no,16105
16034,1,137,999,0,not available,no,16171
16035,1,214,999,0,not available,no,16249
16036,1,70,999,0,not available,no,16106
16037,1,178,999,0,not available,no,16215
16038,1,123,999,0,not available,no,16161
16039,1,90,999,0,not available,no,16129
16040,1,80,999,0,not available,no,16120
16041,1,307,999,0,not available,no,16348
16042,1,259,999,0,not available,no,16301
16043,1,132,999,0,not available,no,16175
16044,1,161,999,0,not available,no,16205
16045,1,714,999,0,not available,yes,16759
16046,1,66,999,0,not available,no,16112
16047,1,259,999,0,not available,no,16306
16048,1,185,999,0,not available,no,16233
16049,8,422,999,0,not available,no,16471
16050,1,255,999,0,not available,no,16305
16051,1,518,999,0,not available,no,16569
16052,3,168,999,0,not available,no,16220
16053,1,255,999,0,not available,no,16308
16054,1,139,999,0,not available,no,16193
16055,1,527,999,0,not available,no,16582
16056,1,560,999,0,not available,yes,16616
16057,1,663,999,0,not available,no,16720
16058,1,690,999,0,not available,yes,16748
16059,6,132,999,0,not available,no,16191
16060,2,81,999,0,not available,no,16141
16061,2,702,999,0,not available,no,16763
16062,2,168,999,0,not available,no,16230
16063,4,407,999,0,not available,no,16470
16064,1,254,999,0,not available,no,16318
16065,1,176,999,0,not available,no,16241
16066,1,89,999,0,not available,no,16155
16067,1,305,999,0,not available,no,16372
16068,1,107,999,0,not available,no,16175
16069,3,121,999,0,not available,no,16190
16070,1,268,999,0,not available,no,16338
16071,1,196,999,0,not available,no,16267
16072,1,150,999,0,not available,no,16222
16073,1,367,999,0,not available,no,16440
16074,1,152,999,0,not available,no,16226
16075,1,490,999,0,not available,no,16565
16076,3,125,999,0,not available,no,16201
16077,1,807,999,0,not available,no,16884
16078,1,1545,999,0,not available,yes,17623
16079,1,40,999,0,not available,no,16119
16080,1,65,999,0,not available,no,16145
16081,1,47,999,0,not available,no,16128
16082,1,118,999,0,not available,no,16200
16083,6,274,999,0,not available,no,16357
16084,1,108,999,0,not available,no,16192
16085,1,1017,999,0,not available,no,17102
16086,1,520,999,0,not available,no,16606
16087,3,56,999,0,not available,no,16143
16088,1,89,999,0,not available,no,16177
16089,1,199,999,0,not available,no,16288
16090,1,114,999,0,not available,no,16204
16091,8,843,999,0,not available,no,16934
16092,4,273,999,0,not available,no,16365
16093,1,189,999,0,not available,no,16282
16094,13,74,999,0,not available,no,16168
16095,1,485,999,0,not available,no,16580
16096,1,271,999,0,not available,no,16367
16097,1,115,999,0,not available,no,16212
16098,1,152,999,0,not available,no,16250
16099,2,71,999,0,not available,no,16170
16100,2,599,999,0,not available,no,16699
16101,1,247,999,0,not available,no,16348
16102,1,204,999,0,not available,no,16306
16103,1,215,999,0,not available,no,16318
16104,1,88,999,0,not available,no,16192
16105,1,423,999,0,not available,no,16528
16106,1,285,999,0,not available,no,16391
16107,6,22,999,0,not available,no,16129
16108,1,200,999,0,not available,no,16308
16109,1,246,999,0,not available,no,16355
16110,3,352,999,0,not available,no,16462
16111,2,68,999,0,not available,no,16179
16112,1,292,999,0,not available,no,16404
16113,5,188,999,0,not available,no,16301
16114,1,506,999,0,not available,no,16620
16115,2,136,999,0,not available,no,16251
16116,2,89,999,0,not available,no,16205
16117,1,117,999,0,not available,no,16234
16118,2,188,999,0,not available,no,16306
16119,2,89,999,0,not available,no,16208
16120,2,455,999,0,not available,no,16575
16121,1,65,999,0,not available,no,16186
16122,1,27,999,0,not available,no,16149
16123,1,272,999,0,not available,no,16395
16124,1,120,999,0,not available,no,16244
16125,1,605,999,0,not available,no,16730
16126,1,630,999,0,not available,no,16756
